x,y,EC:7D:1E:28:F0:06,F7:38:03:58:5F:67,FA:CF:CB:5D:0E:B8,01:17:C5:97:87:84,01:17:C5:97:B5:70,01:17:C5:97:1B:44,01:17:C5:97:E7:B3,01:17:C5:97:5B:1D,01:17:C5:97:58:C3,01:17:C5:97:44:BE,01:17:C5:97:DE:E8,F0:AB:CE:31:10:B9,
-608.0599975585938,-538.4600067138672,-94,-100,-68,-81,-81,-70,-75,-75,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-94,-100,-68,-81,-81,-70,-75,-75,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-94,-100,-68,-81,-81,-70,-75,-75,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-94,-100,-68,-81,-81,-70,-75,-75,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-94,-100,-68,-81,-81,-70,-75,-75,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-94,-100,-68,-81,-81,-70,-75,-75,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-94,-100,-68,-81,-81,-70,-75,-75,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-94,-100,-68,-81,-81,-70,-75,-75,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-94,-100,-68,-81,-81,-70,-75,-75,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-80,-85,-65,-76,-76,-83,-89,-74,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-82,-64,-77,-75,-88,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-77,-82,-63,-76,-75,-82,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-63,-78,-74,-87,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-67,-75,-73,-89,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-80,-64,-75,-76,-82,-91,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-90,-90,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-100,-100,-70,-78,-81,-64,-77,-74,-82,-87,-76,-100,
-608.0599975585938,-538.4600067138672,-92,-100,-70,-78,-81,-64,-77,-73,-82,-87,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-81,-64,-77,-73,-82,-87,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-92,-100,-70,-78,-83,-66,-80,-74,-86,-88,-76,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-82,-67,-86,-72,-85,-89,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-85,-84,-67,-87,-73,-93,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-75,-82,-66,-86,-73,-92,-87,-84,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-69,-86,-81,-66,-84,-72,-92,-88,-82,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-70,-87,-80,-66,-86,-74,-86,-88,-78,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-69,-87,-79,-67,-87,-74,-86,-91,-81,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-68,-76,-83,-67,-84,-74,-90,-87,-82,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-601.0599975585938,-350.75,-100,-100,-70,-75,-80,-67,-87,-72,-90,-90,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-71,-75,-82,-66,-86,-73,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-71,-75,-82,-66,-86,-73,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-71,-75,-82,-66,-86,-73,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-71,-75,-82,-66,-86,-73,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-87,-80,-70,-80,-75,-87,-89,-82,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-66,-78,-80,-71,-81,-72,-86,-86,-83,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-75,-74,-85,-84,-85,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-80,-81,-70,-81,-73,-85,-86,-86,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
-602.4580078125,-142.80000114440918,-100,-100,-65,-79,-81,-72,-82,-74,-85,-86,-87,-100,
